data,reparto_id,shift_code,coverage_code
2025-03-13,ADT,G,p
2025-03-13,MEDG,N,S
2025-03-13,REP1,M,S
2025-03-13,REP1,N,S
2025-03-13,REP1,P,S
2025-03-13,REP2,M,S
2025-03-13,REP2,N,S
2025-03-13,REP2,P,S
2025-03-13,REP3,M,S
2025-03-13,REP3,N,S
2025-03-13,REP3,P,S
2025-03-13,REP5,M,S
2025-03-13,REP5,N,S
2025-03-13,REP5,P,S
2025-03-13,RIA,G,S
2025-03-13,RIA2,G,S
2025-03-14,ADT,G,p
2025-03-14,MEDG,N,S
2025-03-14,REP1,M,S
2025-03-14,REP1,N,S
2025-03-14,REP1,P,S
2025-03-14,REP2,M,S
2025-03-14,REP2,N,S
2025-03-14,REP2,P,S
2025-03-14,REP3,M,S
2025-03-14,REP3,N,S
2025-03-14,REP3,P,S
2025-03-14,REP5,M,S
2025-03-14,REP5,N,S
2025-03-14,REP5,P,S
2025-03-14,RIA,G,S
2025-03-14,RIA2,G,S
2025-03-15,ADT,G,s
2025-03-15,MEDG,N,S
2025-03-15,REP1,M,S
2025-03-15,REP1,N,S
2025-03-15,REP1,P,S
2025-03-15,REP2,M,S
2025-03-15,REP2,N,S
2025-03-15,REP2,P,S
2025-03-15,REP3,M,S
2025-03-15,REP3,N,S
2025-03-15,REP3,P,S
2025-03-15,REP5,M,S
2025-03-15,REP5,N,S
2025-03-15,REP5,P,S
2025-03-15,RIA,G,S
2025-03-15,RIA2,G,S
2025-03-16,ADT,G,d
2025-03-16,MEDG,N,S
2025-03-16,REP1,M,S
2025-03-16,REP1,N,S
2025-03-16,REP1,P,S
2025-03-16,REP2,M,S
2025-03-16,REP2,N,S
2025-03-16,REP2,P,S
2025-03-16,REP3,M,S
2025-03-16,REP3,N,S
2025-03-16,REP3,P,S
2025-03-16,REP5,M,S
2025-03-16,REP5,N,S
2025-03-16,REP5,P,S
2025-03-16,RIA,G,S
2025-03-16,RIA2,G,S
2025-03-17,ADT,G,p
2025-03-17,MEDG,N,S
2025-03-17,REP1,M,S
2025-03-17,REP1,N,S
2025-03-17,REP1,P,S
2025-03-17,REP2,M,S
2025-03-17,REP2,N,S
2025-03-17,REP2,P,S
2025-03-17,REP3,M,S
2025-03-17,REP3,N,S
2025-03-17,REP3,P,S
2025-03-17,REP5,M,S
2025-03-17,REP5,N,S
2025-03-17,REP5,P,S
2025-03-17,RIA,G,S
2025-03-17,RIA2,G,S
2025-03-18,ADT,G,p
2025-03-18,MEDG,N,S
2025-03-18,REP1,M,S
2025-03-18,REP1,N,S
2025-03-18,REP1,P,S
2025-03-18,REP2,M,S
2025-03-18,REP2,N,S
2025-03-18,REP2,P,S
2025-03-18,REP3,M,S
2025-03-18,REP3,N,S
2025-03-18,REP3,P,S
2025-03-18,REP5,M,S
2025-03-18,REP5,N,S
2025-03-18,REP5,P,S
2025-03-18,RIA,G,S
2025-03-18,RIA2,G,S
2025-03-19,ADT,G,p
2025-03-19,MEDG,N,S
2025-03-19,REP1,M,S
2025-03-19,REP1,N,S
2025-03-19,REP1,P,S
2025-03-19,REP2,M,S
2025-03-19,REP2,N,S
2025-03-19,REP2,P,S
2025-03-19,REP3,M,S
2025-03-19,REP3,N,S
2025-03-19,REP3,P,S
2025-03-19,REP5,M,S
2025-03-19,REP5,N,S
2025-03-19,REP5,P,S
2025-03-19,RIA,G,S
2025-03-19,RIA2,G,S
2025-03-20,ADT,G,p
2025-03-20,MEDG,N,S
2025-03-20,REP1,M,S
2025-03-20,REP1,N,S
2025-03-20,REP1,P,S
2025-03-20,REP2,M,S
2025-03-20,REP2,N,S
2025-03-20,REP2,P,S
2025-03-20,REP3,M,S
2025-03-20,REP3,N,S
2025-03-20,REP3,P,S
2025-03-20,REP5,M,S
2025-03-20,REP5,N,S
2025-03-20,REP5,P,S
2025-03-20,RIA,G,S
2025-03-20,RIA2,G,S
2025-03-21,ADT,G,p
2025-03-21,MEDG,N,S
2025-03-21,REP1,M,S
2025-03-21,REP1,N,S
2025-03-21,REP1,P,S
2025-03-21,REP2,M,S
2025-03-21,REP2,N,S
2025-03-21,REP2,P,S
2025-03-21,REP3,M,S
2025-03-21,REP3,N,S
2025-03-21,REP3,P,S
2025-03-21,REP5,M,S
2025-03-21,REP5,N,S
2025-03-21,REP5,P,S
2025-03-21,RIA,G,S
2025-03-21,RIA2,G,S
2025-03-22,ADT,G,s
2025-03-22,MEDG,N,S
2025-03-22,REP1,M,S
2025-03-22,REP1,N,S
2025-03-22,REP1,P,S
2025-03-22,REP2,M,S
2025-03-22,REP2,N,S
2025-03-22,REP2,P,S
2025-03-22,REP3,M,S
2025-03-22,REP3,N,S
2025-03-22,REP3,P,S
2025-03-22,REP5,M,S
2025-03-22,REP5,N,S
2025-03-22,REP5,P,S
2025-03-22,RIA,G,S
2025-03-22,RIA2,G,S
2025-03-23,ADT,G,d
2025-03-23,MEDG,N,S
2025-03-23,REP1,M,S
2025-03-23,REP1,N,S
2025-03-23,REP1,P,S
2025-03-23,REP2,M,S
2025-03-23,REP2,N,S
2025-03-23,REP2,P,S
2025-03-23,REP3,M,S
2025-03-23,REP3,N,S
2025-03-23,REP3,P,S
2025-03-23,REP5,M,S
2025-03-23,REP5,N,S
2025-03-23,REP5,P,S
2025-03-23,RIA,G,S
2025-03-23,RIA2,G,S
2025-03-24,ADT,G,p
2025-03-24,MEDG,N,S
2025-03-24,REP1,M,S
2025-03-24,REP1,N,S
2025-03-24,REP1,P,S
2025-03-24,REP2,M,S
2025-03-24,REP2,N,S
2025-03-24,REP2,P,S
2025-03-24,REP3,M,S
2025-03-24,REP3,N,S
2025-03-24,REP3,P,S
2025-03-24,REP5,M,S
2025-03-24,REP5,N,S
2025-03-24,REP5,P,S
2025-03-24,RIA,G,S
2025-03-24,RIA2,G,S
2025-03-25,ADT,G,p
2025-03-25,MEDG,N,S
2025-03-25,REP1,M,S
2025-03-25,REP1,N,S
2025-03-25,REP1,P,S
2025-03-25,REP2,M,S
2025-03-25,REP2,N,S
2025-03-25,REP2,P,S
2025-03-25,REP3,M,S
2025-03-25,REP3,N,S
2025-03-25,REP3,P,S
2025-03-25,REP5,M,S
2025-03-25,REP5,N,S
2025-03-25,REP5,P,S
2025-03-25,RIA,G,S
2025-03-25,RIA2,G,S
2025-03-26,ADT,G,p
2025-03-26,MEDG,N,S
2025-03-26,REP1,M,S
2025-03-26,REP1,N,S
2025-03-26,REP1,P,S
2025-03-26,REP2,M,S
2025-03-26,REP2,N,S
2025-03-26,REP2,P,S
2025-03-26,REP3,M,S
2025-03-26,REP3,N,S
2025-03-26,REP3,P,S
2025-03-26,REP5,M,S
2025-03-26,REP5,N,S
2025-03-26,REP5,P,S
2025-03-26,RIA,G,S
2025-03-26,RIA2,G,S
2025-03-27,ADT,G,p
2025-03-27,MEDG,N,S
2025-03-27,REP1,M,S
2025-03-27,REP1,N,S
2025-03-27,REP1,P,S
2025-03-27,REP2,M,S
2025-03-27,REP2,N,S
2025-03-27,REP2,P,S
2025-03-27,REP3,M,S
2025-03-27,REP3,N,S
2025-03-27,REP3,P,S
2025-03-27,REP5,M,S
2025-03-27,REP5,N,S
2025-03-27,REP5,P,S
2025-03-27,RIA,G,S
2025-03-27,RIA2,G,S
2025-03-28,ADT,G,p
2025-03-28,MEDG,N,S
2025-03-28,REP1,M,S
2025-03-28,REP1,N,S
2025-03-28,REP1,P,S
2025-03-28,REP2,M,S
2025-03-28,REP2,N,S
2025-03-28,REP2,P,S
2025-03-28,REP3,M,S
2025-03-28,REP3,N,S
2025-03-28,REP3,P,S
2025-03-28,REP5,M,S
2025-03-28,REP5,N,S
2025-03-28,REP5,P,S
2025-03-28,RIA,G,S
2025-03-28,RIA2,G,S
2025-03-29,ADT,G,s
2025-03-29,MEDG,N,S
2025-03-29,REP1,M,S
2025-03-29,REP1,N,S
2025-03-29,REP1,P,S
2025-03-29,REP2,M,S
2025-03-29,REP2,N,S
2025-03-29,REP2,P,S
2025-03-29,REP3,M,S
2025-03-29,REP3,N,S
2025-03-29,REP3,P,S
2025-03-29,REP5,M,S
2025-03-29,REP5,N,S
2025-03-29,REP5,P,S
2025-03-29,RIA,G,S
2025-03-29,RIA2,G,S
2025-03-30,ADT,G,d
2025-03-30,MEDG,N,S
2025-03-30,REP1,M,S
2025-03-30,REP1,N,S
2025-03-30,REP1,P,S
2025-03-30,REP2,M,S
2025-03-30,REP2,N,S
2025-03-30,REP2,P,S
2025-03-30,REP3,M,S
2025-03-30,REP3,N,S
2025-03-30,REP3,P,S
2025-03-30,REP5,M,S
2025-03-30,REP5,N,S
2025-03-30,REP5,P,S
2025-03-30,RIA,G,S
2025-03-30,RIA2,G,S
2025-03-31,ADT,G,p
2025-03-31,MEDG,N,S
2025-03-31,REP1,M,S
2025-03-31,REP1,N,S
2025-03-31,REP1,P,S
2025-03-31,REP2,M,S
2025-03-31,REP2,N,S
2025-03-31,REP2,P,S
2025-03-31,REP3,M,S
2025-03-31,REP3,N,S
2025-03-31,REP3,P,S
2025-03-31,REP5,M,S
2025-03-31,REP5,N,S
2025-03-31,REP5,P,S
2025-03-31,RIA,G,S
2025-03-31,RIA2,G,S
2025-04-01,ADT,G,p
2025-04-01,REP2,M,S
2025-04-01,REP2,N,S
2025-04-01,REP2,P,S
2025-04-01,REP3,M,S
2025-04-01,REP3,N,S
2025-04-01,REP3,P,S
2025-04-01,REP5,M,S
2025-04-01,REP5,N,S
2025-04-01,REP5,P,S
2025-04-01,RIA,G,S
2025-04-01,RIA2,G,S
2025-04-02,ADT,G,p
2025-04-02,REP2,M,S
2025-04-02,REP2,N,S
2025-04-02,REP2,P,S
2025-04-02,REP3,M,S
2025-04-02,REP3,N,S
2025-04-02,REP3,P,S
2025-04-02,REP5,M,S
2025-04-02,REP5,N,S
2025-04-02,REP5,P,S
2025-04-02,RIA,G,S
2025-04-02,RIA2,G,S
2025-04-03,ADT,G,p
2025-04-03,REP2,M,S
2025-04-03,REP2,N,S
2025-04-03,REP2,P,S
2025-04-03,REP3,M,S
2025-04-03,REP3,N,S
2025-04-03,REP3,P,S
2025-04-03,REP5,M,S
2025-04-03,REP5,N,S
2025-04-03,REP5,P,S
2025-04-03,RIA,G,S
2025-04-03,RIA2,G,S
2025-04-04,ADT,G,p
2025-04-04,REP2,M,S
2025-04-04,REP2,N,S
2025-04-04,REP2,P,S
2025-04-04,REP3,M,S
2025-04-04,REP3,N,S
2025-04-04,REP3,P,S
2025-04-04,REP5,M,S
2025-04-04,REP5,N,S
2025-04-04,REP5,P,S
2025-04-04,RIA,G,S
2025-04-04,RIA2,G,S
2025-04-05,ADT,G,s
2025-04-05,REP2,M,S
2025-04-05,REP2,N,S
2025-04-05,REP2,P,S
2025-04-05,REP3,M,S
2025-04-05,REP3,N,S
2025-04-05,REP3,P,S
2025-04-05,REP5,M,S
2025-04-05,REP5,N,S
2025-04-05,REP5,P,S
2025-04-05,RIA,G,S
2025-04-05,RIA2,G,S
2025-04-06,ADT,G,d
2025-04-06,REP2,M,S
2025-04-06,REP2,N,S
2025-04-06,REP2,P,S
2025-04-06,REP3,M,S
2025-04-06,REP3,N,S
2025-04-06,REP3,P,S
2025-04-06,REP5,M,S
2025-04-06,REP5,N,S
2025-04-06,REP5,P,S
2025-04-06,RIA,G,S
2025-04-06,RIA2,G,S
2025-04-07,ADT,G,p
2025-04-07,REP2,M,S
2025-04-07,REP2,N,S
2025-04-07,REP2,P,S
2025-04-07,REP3,M,S
2025-04-07,REP3,N,S
2025-04-07,REP3,P,S
2025-04-07,REP5,M,S
2025-04-07,REP5,N,S
2025-04-07,REP5,P,S
2025-04-07,RIA,G,S
2025-04-07,RIA2,G,S
2025-04-08,ADT,G,p
2025-04-08,REP2,M,S
2025-04-08,REP2,N,S
2025-04-08,REP2,P,S
2025-04-08,REP3,M,S
2025-04-08,REP3,N,S
2025-04-08,REP3,P,S
2025-04-08,REP5,M,S
2025-04-08,REP5,N,S
2025-04-08,REP5,P,S
2025-04-08,RIA,G,S
2025-04-08,RIA2,G,S
2025-04-09,ADT,G,p
2025-04-09,REP2,M,S
2025-04-09,REP2,N,S
2025-04-09,REP2,P,S
2025-04-09,REP3,M,S
2025-04-09,REP3,N,S
2025-04-09,REP3,P,S
2025-04-09,REP5,M,S
2025-04-09,REP5,N,S
2025-04-09,REP5,P,S
2025-04-09,RIA,G,S
2025-04-09,RIA2,G,S
2025-04-10,ADT,G,p
2025-04-10,REP2,M,S
2025-04-10,REP2,N,S
2025-04-10,REP2,P,S
2025-04-10,REP3,M,S
2025-04-10,REP3,N,S
2025-04-10,REP3,P,S
2025-04-10,REP5,M,S
2025-04-10,REP5,N,S
2025-04-10,REP5,P,S
2025-04-10,RIA,G,S
2025-04-10,RIA2,G,S
2025-04-11,ADT,G,p
2025-04-11,REP2,M,S
2025-04-11,REP2,N,S
2025-04-11,REP2,P,S
2025-04-11,REP3,M,S
2025-04-11,REP3,N,S
2025-04-11,REP3,P,S
2025-04-11,REP5,M,S
2025-04-11,REP5,N,S
2025-04-11,REP5,P,S
2025-04-11,RIA,G,S
2025-04-11,RIA2,G,S
2025-04-12,ADT,G,s
2025-04-12,REP2,M,S
2025-04-12,REP2,N,S
2025-04-12,REP2,P,S
2025-04-12,REP3,M,S
2025-04-12,REP3,N,S
2025-04-12,REP3,P,S
2025-04-12,REP5,M,S
2025-04-12,REP5,N,S
2025-04-12,REP5,P,S
2025-04-12,RIA,G,S
2025-04-12,RIA2,G,S
2025-04-13,ADT,G,d
2025-04-13,REP2,M,S
2025-04-13,REP2,N,S
2025-04-13,REP2,P,S
2025-04-13,REP3,M,S
2025-04-13,REP3,N,S
2025-04-13,REP3,P,S
2025-04-13,REP5,M,S
2025-04-13,REP5,N,S
2025-04-13,REP5,P,S
2025-04-13,RIA,G,S
2025-04-13,RIA2,G,S
2025-04-14,ADT,G,p
2025-04-14,REP2,M,S
2025-04-14,REP2,N,S
2025-04-14,REP2,P,S
2025-04-14,REP3,M,S
2025-04-14,REP3,N,S
2025-04-14,REP3,P,S
2025-04-14,REP5,M,S
2025-04-14,REP5,N,S
2025-04-14,REP5,P,S
2025-04-14,RIA,G,S
2025-04-14,RIA2,G,S
2025-04-15,ADT,G,p
2025-04-15,REP2,M,S
2025-04-15,REP2,N,S
2025-04-15,REP2,P,S
2025-04-15,REP3,M,S
2025-04-15,REP3,N,S
2025-04-15,REP3,P,S
2025-04-15,REP5,M,S
2025-04-15,REP5,N,S
2025-04-15,REP5,P,S
2025-04-15,RIA,G,S
2025-04-15,RIA2,G,S
2025-04-16,ADT,G,p
2025-04-16,REP2,M,S
2025-04-16,REP2,N,S
2025-04-16,REP2,P,S
2025-04-16,REP3,M,S
2025-04-16,REP3,N,S
2025-04-16,REP3,P,S
2025-04-16,REP5,M,S
2025-04-16,REP5,N,S
2025-04-16,REP5,P,S
2025-04-16,RIA,G,S
2025-04-16,RIA2,G,S
2025-04-17,ADT,G,p
2025-04-17,REP2,M,S
2025-04-17,REP2,N,S
2025-04-17,REP2,P,S
2025-04-17,REP3,M,S
2025-04-17,REP3,N,S
2025-04-17,REP3,P,S
2025-04-17,REP5,M,S
2025-04-17,REP5,N,S
2025-04-17,REP5,P,S
2025-04-17,RIA,G,S
2025-04-17,RIA2,G,S
2025-04-18,ADT,G,p
2025-04-18,REP2,M,S
2025-04-18,REP2,N,S
2025-04-18,REP2,P,S
2025-04-18,REP3,M,S
2025-04-18,REP3,N,S
2025-04-18,REP3,P,S
2025-04-18,REP5,M,S
2025-04-18,REP5,N,S
2025-04-18,REP5,P,S
2025-04-18,RIA,G,S
2025-04-18,RIA2,G,S
2025-04-19,ADT,G,s
2025-04-19,REP2,M,S
2025-04-19,REP2,N,S
2025-04-19,REP2,P,S
2025-04-19,REP3,M,S
2025-04-19,REP3,N,S
2025-04-19,REP3,P,S
2025-04-19,REP5,M,S
2025-04-19,REP5,N,S
2025-04-19,REP5,P,S
2025-04-19,RIA,G,S
2025-04-19,RIA2,G,S
2025-04-20,ADT,G,d
2025-04-20,REP2,M,S
2025-04-20,REP2,N,S
2025-04-20,REP2,P,S
2025-04-20,REP3,M,S
2025-04-20,REP3,N,S
2025-04-20,REP3,P,S
2025-04-20,REP5,M,S
2025-04-20,REP5,N,S
2025-04-20,REP5,P,S
2025-04-20,RIA,G,S
2025-04-20,RIA2,G,S
2025-04-21,ADT,G,p
2025-04-21,REP2,M,S
2025-04-21,REP2,N,S
2025-04-21,REP2,P,S
2025-04-21,REP3,M,S
2025-04-21,REP3,N,S
2025-04-21,REP3,P,S
2025-04-21,REP5,M,S
2025-04-21,REP5,N,S
2025-04-21,REP5,P,S
2025-04-21,RIA,G,S
2025-04-21,RIA2,G,S
2025-04-22,ADT,G,p
2025-04-22,REP2,M,S
2025-04-22,REP2,N,S
2025-04-22,REP2,P,S
2025-04-22,REP3,M,S
2025-04-22,REP3,N,S
2025-04-22,REP3,P,S
2025-04-22,REP5,M,S
2025-04-22,REP5,N,S
2025-04-22,REP5,P,S
2025-04-22,RIA,G,S
2025-04-22,RIA2,G,S
2025-04-23,ADT,G,p
2025-04-23,REP2,M,S
2025-04-23,REP2,N,S
2025-04-23,REP2,P,S
2025-04-23,REP3,M,S
2025-04-23,REP3,N,S
2025-04-23,REP3,P,S
2025-04-23,REP5,M,S
2025-04-23,REP5,N,S
2025-04-23,REP5,P,S
2025-04-23,RIA,G,S
2025-04-23,RIA2,G,S
2025-04-24,ADT,G,p
2025-04-24,REP2,M,S
2025-04-24,REP2,N,S
2025-04-24,REP2,P,S
2025-04-24,REP3,M,S
2025-04-24,REP3,N,S
2025-04-24,REP3,P,S
2025-04-24,REP5,M,S
2025-04-24,REP5,N,S
2025-04-24,REP5,P,S
2025-04-24,RIA,G,S
2025-04-24,RIA2,G,S
2025-04-25,ADT,G,p
2025-04-25,REP2,M,S
2025-04-25,REP2,N,S
2025-04-25,REP2,P,S
2025-04-25,REP3,M,S
2025-04-25,REP3,N,S
2025-04-25,REP3,P,S
2025-04-25,REP5,M,S
2025-04-25,REP5,N,S
2025-04-25,REP5,P,S
2025-04-25,RIA,G,S
2025-04-25,RIA2,G,S
2025-04-26,ADT,G,s
2025-04-26,REP2,M,S
2025-04-26,REP2,N,S
2025-04-26,REP2,P,S
2025-04-26,REP3,M,S
2025-04-26,REP3,N,S
2025-04-26,REP3,P,S
2025-04-26,REP5,M,S
2025-04-26,REP5,N,S
2025-04-26,REP5,P,S
2025-04-26,RIA,G,S
2025-04-26,RIA2,G,S
2025-04-27,ADT,G,d
2025-04-27,REP2,M,S
2025-04-27,REP2,N,S
2025-04-27,REP2,P,S
2025-04-27,REP3,M,S
2025-04-27,REP3,N,S
2025-04-27,REP3,P,S
2025-04-27,REP5,M,S
2025-04-27,REP5,N,S
2025-04-27,REP5,P,S
2025-04-27,RIA,G,S
2025-04-27,RIA2,G,S
2025-04-28,ADT,G,p
2025-04-28,REP2,M,S
2025-04-28,REP2,N,S
2025-04-28,REP2,P,S
2025-04-28,REP3,M,S
2025-04-28,REP3,N,S
2025-04-28,REP3,P,S
2025-04-28,REP5,M,S
2025-04-28,REP5,N,S
2025-04-28,REP5,P,S
2025-04-28,RIA,G,S
2025-04-28,RIA2,G,S
2025-04-29,ADT,G,p
2025-04-29,REP2,M,S
2025-04-29,REP2,N,S
2025-04-29,REP2,P,S
2025-04-29,REP3,M,S
2025-04-29,REP3,N,S
2025-04-29,REP3,P,S
2025-04-29,REP5,M,S
2025-04-29,REP5,N,S
2025-04-29,REP5,P,S
2025-04-29,RIA,G,S
2025-04-29,RIA2,G,S
2025-04-30,ADT,G,p
2025-04-30,REP2,M,S
2025-04-30,REP2,N,S
2025-04-30,REP2,P,S
2025-04-30,REP3,M,S
2025-04-30,REP3,N,S
2025-04-30,REP3,P,S
2025-04-30,REP5,M,S
2025-04-30,REP5,N,S
2025-04-30,REP5,P,S
2025-04-30,RIA,G,S
2025-04-30,RIA2,G,S
2025-05-01,ADT,G,p
2025-05-01,REP3,M,S
2025-05-01,REP3,N,S
2025-05-01,REP3,P,S
2025-05-01,REP5,M,S
2025-05-01,REP5,N,S
2025-05-01,REP5,P,S
2025-05-01,RIA,G,S
2025-05-01,RIA2,G,S
2025-05-02,ADT,G,p
2025-05-02,REP3,M,S
2025-05-02,REP3,N,S
2025-05-02,REP3,P,S
2025-05-02,REP5,M,S
2025-05-02,REP5,N,S
2025-05-02,REP5,P,S
2025-05-02,RIA,G,S
2025-05-02,RIA2,G,S
2025-05-03,ADT,G,s
2025-05-03,REP3,M,S
2025-05-03,REP3,N,S
2025-05-03,REP3,P,S
2025-05-03,REP5,M,S
2025-05-03,REP5,N,S
2025-05-03,REP5,P,S
2025-05-03,RIA,G,S
2025-05-03,RIA2,G,S
2025-05-04,ADT,G,d
2025-05-04,REP3,M,S
2025-05-04,REP3,N,S
2025-05-04,REP3,P,S
2025-05-04,REP5,M,S
2025-05-04,REP5,N,S
2025-05-04,REP5,P,S
2025-05-04,RIA,G,S
2025-05-04,RIA2,G,S
2025-05-05,ADT,G,p
2025-05-05,REP3,M,S
2025-05-05,REP3,N,S
2025-05-05,REP3,P,S
2025-05-05,REP5,M,S
2025-05-05,REP5,N,S
2025-05-05,REP5,P,S
2025-05-05,RIA,G,S
2025-05-05,RIA2,G,S
2025-05-06,ADT,G,p
2025-05-06,REP3,M,S
2025-05-06,REP3,N,S
2025-05-06,REP3,P,S
2025-05-06,REP5,M,S
2025-05-06,REP5,N,S
2025-05-06,REP5,P,S
2025-05-06,RIA,G,S
2025-05-06,RIA2,G,S
2025-05-07,ADT,G,p
2025-05-07,REP3,M,S
2025-05-07,REP3,N,S
2025-05-07,REP3,P,S
2025-05-07,REP5,M,S
2025-05-07,REP5,N,S
2025-05-07,REP5,P,S
2025-05-07,RIA,G,S
2025-05-07,RIA2,G,S
2025-05-08,ADT,G,p
2025-05-08,REP3,M,S
2025-05-08,REP3,N,S
2025-05-08,REP3,P,S
2025-05-08,REP5,M,S
2025-05-08,REP5,N,S
2025-05-08,REP5,P,S
2025-05-08,RIA,G,S
2025-05-08,RIA2,G,S
2025-05-09,ADT,G,p
2025-05-09,REP3,M,S
2025-05-09,REP3,N,S
2025-05-09,REP3,P,S
2025-05-09,REP5,M,S
2025-05-09,REP5,N,S
2025-05-09,REP5,P,S
2025-05-09,RIA,G,S
2025-05-09,RIA2,G,S
2025-05-10,ADT,G,s
2025-05-10,REP3,M,S
2025-05-10,REP3,N,S
2025-05-10,REP3,P,S
2025-05-10,REP5,M,S
2025-05-10,REP5,N,S
2025-05-10,REP5,P,S
2025-05-10,RIA,G,S
2025-05-10,RIA2,G,S
2025-05-11,ADT,G,d
2025-05-11,REP3,M,S
2025-05-11,REP3,N,S
2025-05-11,REP3,P,S
2025-05-11,REP5,M,S
2025-05-11,REP5,N,S
2025-05-11,REP5,P,S
2025-05-11,RIA,G,S
2025-05-11,RIA2,G,S
2025-05-12,ADT,G,p
2025-05-12,REP3,M,S
2025-05-12,REP3,N,S
2025-05-12,REP3,P,S
2025-05-12,REP5,M,S
2025-05-12,REP5,N,S
2025-05-12,REP5,P,S
2025-05-12,RIA,G,S
2025-05-12,RIA2,G,S
2025-05-13,ADT,G,p
2025-05-13,REP3,M,S
2025-05-13,REP3,N,S
2025-05-13,REP3,P,S
2025-05-13,REP5,M,S
2025-05-13,REP5,N,S
2025-05-13,REP5,P,S
2025-05-13,RIA,G,S
2025-05-13,RIA2,G,S
2025-05-14,ADT,G,p
2025-05-14,REP3,M,S
2025-05-14,REP3,N,S
2025-05-14,REP3,P,S
2025-05-14,REP5,M,S
2025-05-14,REP5,N,S
2025-05-14,REP5,P,S
2025-05-14,RIA,G,S
2025-05-14,RIA2,G,S
2025-05-15,ADT,G,p
2025-05-15,REP3,M,S
2025-05-15,REP3,N,S
2025-05-15,REP3,P,S
2025-05-15,REP5,M,S
2025-05-15,REP5,N,S
2025-05-15,REP5,P,S
2025-05-15,RIA,G,S
2025-05-15,RIA2,G,S
2025-05-16,ADT,G,p
2025-05-16,REP3,M,S
2025-05-16,REP3,N,S
2025-05-16,REP3,P,S
2025-05-16,REP5,M,S
2025-05-16,REP5,N,S
2025-05-16,REP5,P,S
2025-05-16,RIA,G,S
2025-05-16,RIA2,G,S
2025-05-17,ADT,G,s
2025-05-17,REP3,M,S
2025-05-17,REP3,N,S
2025-05-17,REP3,P,S
2025-05-17,REP5,M,S
2025-05-17,REP5,N,S
2025-05-17,REP5,P,S
2025-05-17,RIA,G,S
2025-05-17,RIA2,G,S
2025-05-18,ADT,G,d
2025-05-18,REP3,M,S
2025-05-18,REP3,N,S
2025-05-18,REP3,P,S
2025-05-18,REP5,M,S
2025-05-18,REP5,N,S
2025-05-18,REP5,P,S
2025-05-18,RIA,G,S
2025-05-18,RIA2,G,S
2025-05-19,ADT,G,p
2025-05-19,REP3,M,S
2025-05-19,REP3,N,S
2025-05-19,REP3,P,S
2025-05-19,REP5,M,S
2025-05-19,REP5,N,S
2025-05-19,REP5,P,S
2025-05-19,RIA,G,S
2025-05-19,RIA2,G,S
2025-05-20,ADT,G,p
2025-05-20,REP3,M,S
2025-05-20,REP3,N,S
2025-05-20,REP3,P,S
2025-05-20,REP5,M,S
2025-05-20,REP5,N,S
2025-05-20,REP5,P,S
2025-05-20,RIA,G,S
2025-05-20,RIA2,G,S
2025-05-21,ADT,G,p
2025-05-21,REP3,M,S
2025-05-21,REP3,N,S
2025-05-21,REP3,P,S
2025-05-21,REP5,M,S
2025-05-21,REP5,N,S
2025-05-21,REP5,P,S
2025-05-21,RIA,G,S
2025-05-21,RIA2,G,S
2025-05-22,ADT,G,p
2025-05-22,REP3,M,S
2025-05-22,REP3,N,S
2025-05-22,REP3,P,S
2025-05-22,REP5,M,S
2025-05-22,REP5,N,S
2025-05-22,REP5,P,S
2025-05-22,RIA,G,S
2025-05-22,RIA2,G,S
2025-05-23,ADT,G,p
2025-05-23,REP3,M,S
2025-05-23,REP3,N,S
2025-05-23,REP3,P,S
2025-05-23,REP5,M,S
2025-05-23,REP5,N,S
2025-05-23,REP5,P,S
2025-05-23,RIA,G,S
2025-05-23,RIA2,G,S
2025-05-24,ADT,G,s
2025-05-24,REP3,M,S
2025-05-24,REP3,N,S
2025-05-24,REP3,P,S
2025-05-24,REP5,M,S
2025-05-24,REP5,N,S
2025-05-24,REP5,P,S
2025-05-24,RIA,G,S
2025-05-24,RIA2,G,S
2025-05-25,ADT,G,d
2025-05-25,REP3,M,S
2025-05-25,REP3,N,S
2025-05-25,REP3,P,S
2025-05-25,REP5,M,S
2025-05-25,REP5,N,S
2025-05-25,REP5,P,S
2025-05-25,RIA,G,S
2025-05-25,RIA2,G,S
2025-05-26,ADT,G,p
2025-05-26,REP3,M,S
2025-05-26,REP3,N,S
2025-05-26,REP3,P,S
2025-05-26,REP5,M,S
2025-05-26,REP5,N,S
2025-05-26,REP5,P,S
2025-05-26,RIA,G,S
2025-05-26,RIA2,G,S
2025-05-27,ADT,G,p
2025-05-27,REP3,M,S
2025-05-27,REP3,N,S
2025-05-27,REP3,P,S
2025-05-27,REP5,M,S
2025-05-27,REP5,N,S
2025-05-27,REP5,P,S
2025-05-27,RIA,G,S
2025-05-27,RIA2,G,S
2025-05-28,ADT,G,p
2025-05-28,REP3,M,S
2025-05-28,REP3,N,S
2025-05-28,REP3,P,S
2025-05-28,REP5,M,S
2025-05-28,REP5,N,S
2025-05-28,REP5,P,S
2025-05-28,RIA,G,S
2025-05-28,RIA2,G,S
2025-05-29,ADT,G,p
2025-05-29,REP3,M,S
2025-05-29,REP3,N,S
2025-05-29,REP3,P,S
2025-05-29,REP5,M,S
2025-05-29,REP5,N,S
2025-05-29,REP5,P,S
2025-05-29,RIA,G,S
2025-05-29,RIA2,G,S
